cps19_gender,cps19_marital,cps19_employment,cps19_province,cps19_education,cps19_income_cat,cps19_votechoice,cps19_votechoice_pr,cps19_vote_lean_pr,cps19_vote_lean,cps19_vote_unlike_pr,gender,employment,marital,edu,province,income,vote,voteLiberal,voteCon
2,1,1,22,7,6,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"High family Income: above $10,000",9,0,0
2,2,1,24,7,4,0,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Middle family Income: $60,000 - $10,000",0,0,0
1,3,4,15,9,2,0,0,0,0,0,male,Retired,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"Low family Income: below $60,000",0,0,0
2,1,5,24,7,3,4,0,0,0,0,female,Looking for paid work,Married,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",4,0,0
2,2,4,24,9,5,4,0,0,0,0,female,Retired,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",4,0,0
1,3,4,14,9,3,0,0,0,0,0,male,Retired,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",0,0,0
2,6,5,22,9,3,3,0,0,0,0,female,Looking for paid work,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",3,0,0
2,2,1,24,7,6,4,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"High family Income: above $10,000",4,0,0
2,1,4,24,7,3,1,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",1,1,0
1,1,4,18,10,4,1,0,0,0,0,male,Retired,Married,"University certificate, diploma or degree above the bach. . .",Newfoundland and Labroador,"Middle family Income: $60,000 - $10,000",1,1,0
2,2,1,22,7,5,5,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",5,0,0
1,6,1,22,9,2,0,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",0,0,0
1,4,3,22,7,3,0,0,0,0,0,male,Working at a paid job or self-employed,Separated,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",0,0,0
2,2,1,22,7,3,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",2,0,1
1,5,1,15,8,5,2,0,0,0,0,male,Working at a paid job or self-employed,Widowed,University certificate or diploma below the bachelor’s level,British Columbia,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,1,14,7,7,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Alberta,"High family Income: above $10,000",2,0,1
2,1,4,22,5,5,0,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",0,0,0
2,1,1,25,6,6,0,0,0,0,0,female,Working at a paid job or self-employed,Married,Trade certificate or diploma,Saskatchewan,"High family Income: above $10,000",0,0,0
2,1,3,15,8,6,0,0,0,0,0,female,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,British Columbia,"High family Income: above $10,000",0,0,0
2,1,1,22,9,4,3,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,6,1,24,6,3,5,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Quebec,"Low family Income: below $60,000",5,0,0
2,6,1,20,10,4,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Nova Scotia,"Middle family Income: $60,000 - $10,000",0,0,0
1,6,1,22,3,3,1,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",1,1,0
2,2,1,22,7,4,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,2,22,3,2,5,0,0,0,0,female,Working at a paid job or self-employed,Married,Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",5,0,0
1,6,2,22,5,2,0,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",0,0,0
2,1,2,14,5,2,1,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",1,1,0
1,1,4,16,7,6,0,0,0,0,0,male,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Manitoba,"High family Income: above $10,000",0,0,0
1,6,3,22,5,2,0,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",0,0,0
2,1,4,25,5,6,0,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Saskatchewan,"High family Income: above $10,000",0,0,0
1,6,6,22,5,2,1,0,0,0,0,male,Going to school,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,6,2,22,9,2,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",3,0,0
2,1,1,22,5,4,1,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,2,1,22,9,7,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",1,1,0
1,6,1,22,10,6,0,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",0,0,0
2,2,2,22,9,6,0,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",0,0,0
2,1,1,14,9,6,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"High family Income: above $10,000",2,0,1
1,1,1,25,8,4,2,0,0,0,0,male,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,Saskatchewan,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,2,24,7,2,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",2,0,1
1,6,3,14,6,3,0,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Alberta,"Low family Income: below $60,000",0,0,0
1,3,3,15,5,2,0,0,0,0,0,male,Working at a paid job or self-employed,Divorced,High school diploma or high school equivalency certificate,British Columbia,"Low family Income: below $60,000",0,0,0
1,1,1,22,11,3,0,5,0,0,0,male,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"Low family Income: below $60,000",5,0,0
1,6,6,22,8,4,0,0,0,0,0,male,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,Ontario,"Middle family Income: $60,000 - $10,000",0,0,0
1,6,6,22,8,6,0,0,0,0,0,male,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,Ontario,"High family Income: above $10,000",0,0,0
2,2,2,14,9,4,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Middle family Income: $60,000 - $10,000",3,0,0
2,6,1,25,6,3,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Saskatchewan,"Low family Income: below $60,000",1,1,0
2,2,1,24,9,5,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",3,0,0
1,6,4,22,5,3,1,0,0,0,0,male,Retired,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,1,4,15,6,4,2,0,0,0,0,female,Retired,Married,Trade certificate or diploma,British Columbia,"Middle family Income: $60,000 - $10,000",2,0,1
2,5,4,25,10,4,3,0,0,0,0,female,Retired,Widowed,"University certificate, diploma or degree above the bach. . .",Saskatchewan,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,1,15,6,3,3,0,0,0,0,female,Working at a paid job or self-employed,Married,Trade certificate or diploma,British Columbia,"Low family Income: below $60,000",3,0,0
2,4,5,22,7,2,1,0,0,0,0,female,Looking for paid work,Separated,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",1,1,0
2,1,3,14,9,4,0,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Middle family Income: $60,000 - $10,000",0,0,0
2,1,4,14,6,3,0,0,0,0,0,female,Retired,Married,Trade certificate or diploma,Alberta,"Low family Income: below $60,000",0,0,0
2,1,1,14,9,8,3,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"High family Income: above $10,000",3,0,0
1,1,3,14,7,7,0,0,0,0,0,male,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Alberta,"High family Income: above $10,000",0,0,0
2,1,1,14,11,7,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Alberta,"High family Income: above $10,000",1,1,0
2,1,4,14,5,8,2,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Alberta,"High family Income: above $10,000",2,0,1
1,5,4,24,5,3,0,0,0,0,0,male,Retired,Widowed,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",0,0,0
2,1,1,15,9,4,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"Middle family Income: $60,000 - $10,000",9,0,0
1,1,1,15,7,6,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",British Columbia,"High family Income: above $10,000",1,1,0
1,6,1,22,5,5,3,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,3,14,7,6,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Alberta,"High family Income: above $10,000",2,0,1
2,1,9,22,5,1,2,0,0,0,0,female,Other,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",2,0,1
2,6,1,25,4,4,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Less than high school diploma or its equivalent,Saskatchewan,"Middle family Income: $60,000 - $10,000",0,0,0
1,6,1,24,5,6,3,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Quebec,"High family Income: above $10,000",3,0,0
1,2,1,24,5,4,9,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,High school diploma or high school equivalency certificate,Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
2,1,4,16,9,5,1,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Manitoba,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,6,24,4,1,0,0,0,0,0,female,Going to school,"Single, never married",Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",0,0,0
2,3,4,24,5,2,4,0,0,0,0,female,Retired,Divorced,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",4,0,0
2,2,1,22,5,3,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,1,4,14,6,4,0,0,0,0,0,female,Retired,Married,Trade certificate or diploma,Alberta,"Middle family Income: $60,000 - $10,000",0,0,0
2,5,9,22,5,3,9,0,0,0,0,female,Other,Widowed,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",9,0,0
2,1,3,24,5,4,7,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Quebec,"Middle family Income: $60,000 - $10,000",7,0,0
2,2,4,24,9,4,4,0,0,0,0,female,Retired,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",4,0,0
2,2,5,22,5,4,3,0,0,0,0,female,Looking for paid work,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
1,1,4,24,10,4,9,0,0,0,0,male,Retired,Married,"University certificate, diploma or degree above the bach. . .",Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
2,2,7,24,3,2,0,1,0,0,0,female,Household work,Living common-law,Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",1,1,0
1,1,4,22,9,6,1,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",1,1,0
2,4,8,22,5,2,0,0,0,1,0,female,Long term illness,Separated,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,5,4,24,9,2,9,0,0,0,0,female,Retired,Widowed,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",9,0,0
1,1,4,22,7,3,2,0,0,0,0,male,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",2,0,1
2,2,4,24,7,4,0,0,0,0,0,female,Retired,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Middle family Income: $60,000 - $10,000",0,0,0
2,2,1,22,7,4,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,2,4,22,9,4,0,0,0,0,0,female,Retired,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",0,0,0
2,2,1,24,11,4,0,0,9,0,9,female,Working at a paid job or self-employed,Living common-law,"University certificate, diploma or degree above the bach. . .",Quebec,"Middle family Income: $60,000 - $10,000",18,0,0
2,1,4,22,8,4,1,0,0,0,0,female,Retired,Married,University certificate or diploma below the bachelor’s level,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
1,3,1,24,8,5,0,0,0,0,0,male,Working at a paid job or self-employed,Divorced,University certificate or diploma below the bachelor’s level,Quebec,"Middle family Income: $60,000 - $10,000",0,0,0
2,1,1,22,5,4,0,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",0,0,0
